nu,[0]Perfluorobut-1-ene-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1891.295588,1.0
1891.355853,1.0
1891.416118,1.0
1891.476383,1.0
1891.536648,1.0
1891.596913,1.0
1891.657178,1.0
1891.717443,1.0
1891.777708,1.0
1891.837973,1.0
1891.898237,1.0
1891.958502,1.0
1892.018767,1.0
1892.079032,1.0
1892.139297,1.0
1892.199562,1.0
1892.259827,1.0
1892.320092,1.0
1892.380357,1.0
1892.440622,1.0
1892.500887,1.0
1892.561152,1.0
1892.621417,1.0
1892.681682,1.0
1892.741947,1.0
1892.802212,1.0
1892.862477,1.0
1892.922742,1.0
1892.983007,1.0
1893.043272,1.0
1893.103537,1.0
1893.163802,1.0
1893.224067,1.0
1893.284332,1.0
1893.344597,1.0
1893.404862,1.0
1893.465127,1.0
1893.525392,1.0
1893.585657,1.0
1893.645922,1.0
1893.706187,1.0
1893.766452,1.0
1893.826717,1.0
1893.886982,1.0
1893.947247,1.0
1894.007512,1.0
1894.067777,1.0
1894.128042,1.0
1894.188306,1.0
1894.248571,1.0
1894.308836,1.0
1894.369101,1.0
1894.429366,1.0
1894.489631,1.0
1894.549896,1.0
1894.610161,1.0
1894.670426,1.0
1894.730691,1.0
1894.790956,1.0
1894.851221,1.0
1894.911486,1.0
1894.971751,1.0
1895.032016,1.0
1895.092281,1.0
1895.152546,1.0
1895.212811,1.0
1895.273076,1.0
1895.333341,1.0
1895.393606,1.0
1895.453871,1.0
1895.514136,1.0
1895.574401,1.0
1895.634666,1.0
1895.694931,1.0
1895.755196,1.0
1895.815461,1.0
1895.875726,1.0
1895.935991,1.0
1895.996256,1.0
1896.056521,1.0
1896.116786,1.0
1896.177051,1.0
1896.237316,1.0
1896.297581,1.0
1896.357846,1.0
1896.418111,1.0
1896.478375,1.0
1896.53864,1.0
1896.598905,1.0
1896.65917,1.0
1896.719435,1.0
1896.7797,1.0
1896.839965,1.0
1896.90023,1.0
1896.960495,1.0
1897.02076,1.0
1897.081025,1.0
1897.14129,1.0
1897.201555,1.0
1897.26182,1.0
1897.322085,1.0
1897.38235,1.0
1897.442615,1.0
1897.50288,1.0
1897.563145,1.0
1897.62341,1.0
1897.683675,1.0
1897.74394,1.0
1897.804205,1.0
1897.86447,1.0
1897.924735,1.0
1897.985,1.0
1898.045265,1.0
1898.10553,1.0
1898.165795,1.0
1898.22606,1.0
1898.286325,1.0
1898.34659,1.0
1898.406855,1.0
1898.46712,1.0
1898.527385,1.0
1898.58765,1.0
1898.647915,1.0
1898.70818,1.0
1898.768444,1.0
1898.828709,1.0
1898.888974,1.0
1898.949239,1.0
1899.009504,1.0
1899.069769,1.0
1899.130034,1.0
1899.190299,1.0
1899.250564,1.0
1899.310829,1.0
1899.371094,1.0
1899.431359,1.0
1899.491624,1.0
1899.551889,1.0
1899.612154,1.0
1899.672419,1.0
1899.732684,1.0
1899.792949,1.0
1899.853214,1.0
1899.913479,1.0
1899.973744,1.0
1900.034009,1.0
1900.094274,1.0
1900.154539,1.0
1900.214804,1.0
1900.275069,1.0
1900.335334,1.0
1900.395599,1.0
1900.455864,1.0
1900.516129,1.0
1900.576394,1.0
1900.636659,1.0
1900.696924,1.0
1900.757189,1.0
1900.817454,1.0
1900.877719,1.0
1900.937984,1.0
1900.998248,1.0
1901.058513,1.0
1901.118778,1.0
1901.179043,1.0
1901.239308,1.0
1901.299573,1.0
1901.359838,1.0
1901.420103,1.0
1901.480368,1.0
1901.540633,1.0
1901.600898,1.0
1901.661163,1.0
1901.721428,1.0
1901.781693,1.0
1901.841958,1.0
1901.902223,1.0
1901.962488,1.0
1902.022753,1.0
1902.083018,1.0
1902.143283,1.0
1902.203548,1.0
1902.263813,1.0
1902.324078,1.0
1902.384343,1.0
1902.444608,1.0
1902.504873,1.0
1902.565138,1.0
1902.625403,1.0
1902.685668,1.0
1902.745933,1.0
1902.806198,1.0
1902.866463,1.0
1902.926728,1.0
1902.986993,1.0
1903.047258,1.0
1903.107523,1.0
1903.167788,1.0
1903.228053,1.0
1903.288317,1.0
1903.348582,1.0
1903.408847,1.0
1903.469112,1.0
1903.529377,1.0
1903.589642,1.0
1903.649907,1.0
1903.710172,1.0
1903.770437,1.0
1903.830702,1.0
1903.890967,1.0
1903.951232,1.0
1904.011497,1.0
1904.071762,1.0
1904.132027,1.0
1904.192292,1.0
1904.252557,1.0
1904.312822,1.0
1904.373087,1.0
1904.433352,1.0
1904.493617,1.0
1904.553882,1.0
1904.614147,1.0
1904.674412,1.0
1904.734677,1.0
1904.794942,1.0
1904.855207,1.0
1904.915472,1.0
1904.975737,1.0
1905.036002,1.0
1905.096267,1.0
1905.156532,1.0
1905.216797,1.0
1905.277062,1.0
1905.337327,1.0
1905.397592,1.0
1905.457857,1.0
1905.518122,1.0
1905.578386,1.0
1905.638651,1.0
1905.698916,1.0
1905.759181,1.0
1905.819446,1.0
1905.879711,1.0
1905.939976,1.0
1906.000241,1.0
1906.060506,1.0
1906.120771,1.0
1906.181036,1.0
1906.241301,1.0
1906.301566,1.0
1906.361831,1.0
1906.422096,1.0
1906.482361,1.0
1906.542626,1.0
1906.602891,1.0
1906.663156,1.0
1906.723421,1.0
1906.783686,1.0
1906.843951,1.0
1906.904216,1.0
1906.964481,1.0
1907.024746,1.0
1907.085011,1.0
1907.145276,1.0
1907.205541,1.0
1907.265806,1.0
1907.326071,1.0
1907.386336,1.0
1907.446601,1.0
1907.506866,1.0
1907.567131,1.0
1907.627396,1.0
1907.687661,1.0
1907.747926,1.0
1907.808191,1.0
1907.868455,1.0
1907.92872,1.0
1907.988985,1.0
1908.04925,1.0
1908.109515,1.0
1908.16978,1.0
1908.230045,1.0
1908.29031,1.0
1908.350575,1.0
1908.41084,1.0
1908.471105,1.0
1908.53137,1.0
1908.591635,1.0
1908.6519,1.0
1908.712165,1.0
1908.77243,1.0
1908.832695,1.0
1908.89296,1.0
1908.953225,1.0
1909.01349,1.0
1909.073755,1.0
1909.13402,1.0
1909.194285,1.0
1909.25455,1.0
1909.314815,1.0
1909.37508,1.0
1909.435345,1.0
1909.49561,1.0
1909.555875,1.0
1909.61614,1.0
1909.676405,1.0
1909.73667,1.0
1909.796935,1.0
1909.8572,1.0
1909.917465,1.0
1909.97773,1.0
1910.037995,1.0
1910.098259,1.0
1910.158524,1.0
1910.218789,1.0
1910.279054,1.0
1910.339319,1.0
1910.399584,1.0
1910.459849,1.0
1910.520114,1.0
1910.580379,1.0
1910.640644,1.0
1910.700909,1.0
1910.761174,1.0
1910.821439,1.0
1910.881704,1.0
1910.941969,1.0
1911.002234,1.0
1911.062499,1.0
1911.122764,1.0
1911.183029,1.0
1911.243294,1.0
1911.303559,1.0
1911.363824,1.0
1911.424089,1.0
1911.484354,1.0
1911.544619,1.0
1911.604884,1.0
1911.665149,1.0
1911.725414,1.0
1911.785679,1.0
1911.845944,1.0
1911.906209,1.0
1911.966474,1.0
1912.026739,1.0
1912.087004,1.0
1912.147269,1.0
1912.207534,1.0
1912.267799,1.0
1912.328064,1.0
1912.388328,1.0
1912.448593,1.0
1912.508858,1.0
1912.569123,1.0
1912.629388,1.0
1912.689653,1.0
1912.749918,1.0
1912.810183,1.0
1912.870448,1.0
1912.930713,1.0
1912.990978,1.0
1913.051243,1.0
1913.111508,1.0
1913.171773,1.0
1913.232038,1.0
1913.292303,1.0
1913.352568,1.0
1913.412833,1.0
1913.473098,1.0
1913.533363,1.0
1913.593628,1.0
1913.653893,1.0
1913.714158,1.0
1913.774423,1.0
1913.834688,1.0
1913.894953,1.0
1913.955218,1.0
1914.015483,1.0
1914.075748,1.0
1914.136013,1.0
1914.196278,1.0
1914.256543,1.0
1914.316808,1.0
1914.377073,1.0
1914.437338,1.0
1914.497603,1.0
1914.557868,1.0
1914.618133,1.0
1914.678397,1.0
1914.738662,1.0
1914.798927,1.0
1914.859192,1.0
1914.919457,1.0
1914.979722,1.0
1915.039987,1.0
1915.100252,1.0
1915.160517,1.0
1915.220782,1.0
1915.281047,1.0
1915.341312,1.0
1915.401577,1.0
1915.461842,1.0
1915.522107,1.0
1915.582372,1.0
1915.642637,1.0
1915.702902,1.0
1915.763167,1.0
1915.823432,1.0
1915.883697,1.0
1915.943962,1.0
1916.004227,1.0
1916.064492,1.0
1916.124757,1.0
1916.185022,1.0
1916.245287,1.0
1916.305552,1.0
1916.365817,1.0
1916.426082,1.0
1916.486347,1.0
1916.546612,1.0
1916.606877,1.0
1916.667142,1.0
1916.727407,1.0
1916.787672,1.0
1916.847937,1.0
1916.908202,1.0
1916.968466,1.0
1917.028731,1.0
1917.088996,1.0
1917.149261,1.0
1917.209526,1.0
1917.269791,1.0
1917.330056,1.0
1917.390321,1.0
1917.450586,1.0
1917.510851,1.0
1917.571116,1.0
1917.631381,1.0
1917.691646,1.0
1917.751911,1.0
1917.812176,1.0
1917.872441,1.0
1917.932706,1.0
1917.992971,1.0
1918.053236,1.0
1918.113501,1.0
1918.173766,1.0
1918.234031,1.0
1918.294296,1.0
1918.354561,1.0
1918.414826,1.0
1918.475091,1.0
1918.535356,1.0
1918.595621,1.0
1918.655886,1.0
1918.716151,1.0
1918.776416,1.0
1918.836681,1.0
1918.896946,1.0
1918.957211,1.0
1919.017476,1.0
1919.077741,1.0
1919.138006,1.0
1919.198271,1.0
1919.258535,1.0
1919.3188,1.0
1919.379065,1.0
1919.43933,1.0
1919.499595,1.0
1919.55986,1.0
1919.620125,1.0
1919.68039,1.0
1919.740655,1.0
1919.80092,1.0
1919.861185,1.0
1919.92145,1.0
1919.981715,1.0
1920.04198,1.0
1920.102245,1.0
1920.16251,1.0
1920.222775,1.0
1920.28304,1.0
1920.343305,1.0
1920.40357,1.0
1920.463835,1.0
1920.5241,1.0
1920.584365,1.0
1920.64463,1.0
1920.704895,1.0
1920.76516,1.0
1920.825425,1.0
1920.88569,1.0
1920.945955,1.0
1921.00622,1.0
1921.066485,1.0
1921.12675,1.0
1921.187015,1.0
1921.24728,1.0
1921.307545,1.0
1921.36781,1.0
1921.428075,1.0
1921.488339,1.0
1921.548604,1.0
1921.608869,1.0
1921.669134,1.0
1921.729399,1.0
1921.789664,1.0
1921.849929,1.0
1921.910194,1.0
1921.970459,1.0
1922.030724,1.0
1922.090989,1.0
1922.151254,1.0
1922.211519,1.0
1922.271784,1.0
1922.332049,1.0
1922.392314,1.0
1922.452579,1.0
1922.512844,1.0
1922.573109,1.0
1922.633374,1.0
1922.693639,1.0
1922.753904,1.0
1922.814169,1.0
1922.874434,1.0
1922.934699,1.0
1922.994964,1.0
1923.055229,1.0
1923.115494,1.0
1923.175759,1.0
1923.236024,1.0
1923.296289,1.0
1923.356554,1.0
1923.416819,1.0
1923.477084,1.0
1923.537349,1.0
1923.597614,1.0
1923.657879,1.0
1923.718144,1.0
1923.778408,1.0
1923.838673,1.0
1923.898938,1.0
1923.959203,1.0
1924.019468,1.0
1924.079733,1.0
1924.139998,1.0
1924.200263,1.0
1924.260528,1.0
1924.320793,1.0
1924.381058,1.0
1924.441323,1.0
1924.501588,1.0
1924.561853,1.0
1924.622118,1.0
1924.682383,1.0
1924.742648,1.0
1924.802913,1.0
1924.863178,1.0
1924.923443,1.0
1924.983708,1.0
1925.043973,1.0
1925.104238,1.0
1925.164503,1.0
1925.224768,1.0
1925.285033,1.0
1925.345298,1.0
1925.405563,1.0
1925.465828,1.0
1925.526093,1.0
1925.586358,1.0
1925.646623,1.0
1925.706888,1.0
1925.767153,1.0
1925.827418,1.0
1925.887683,1.0
1925.947948,1.0
1926.008213,1.0
1926.068477,1.0
1926.128742,1.0
1926.189007,1.0
1926.249272,1.0
1926.309537,1.0
1926.369802,1.0
1926.430067,1.0
1926.490332,1.0
1926.550597,1.0
1926.610862,1.0
1926.671127,1.0
1926.731392,1.0
1926.791657,1.0
1926.851922,1.0
1926.912187,1.0
1926.972452,1.0
1927.032717,1.0
1927.092982,1.0
1927.153247,1.0
1927.213512,1.0
1927.273777,1.0
1927.334042,1.0
1927.394307,1.0
1927.454572,1.0
1927.514837,1.0
1927.575102,1.0
1927.635367,1.0
1927.695632,1.0
1927.755897,1.0
1927.816162,1.0
1927.876427,1.0
1927.936692,1.0
1927.996957,1.0
1928.057222,1.0
1928.117487,1.0
1928.177752,1.0
1928.238017,1.0
1928.298282,1.0
1928.358546,1.0
1928.418811,1.0
1928.479076,1.0
1928.539341,1.0
1928.599606,1.0
1928.659871,1.0
1928.720136,1.0
1928.780401,1.0
1928.840666,1.0
1928.900931,1.0
1928.961196,1.0
1929.021461,1.0
1929.081726,1.0
1929.141991,1.0
1929.202256,1.0
1929.262521,1.0
1929.322786,1.0
1929.383051,1.0
1929.443316,1.0
1929.503581,1.0
1929.563846,1.0
1929.624111,1.0
1929.684376,1.0
1929.744641,1.0
1929.804906,1.0
1929.865171,1.0
1929.925436,1.0
1929.985701,1.0
1930.045966,1.0
1930.106231,1.0
1930.166496,1.0
1930.226761,1.0
1930.287026,1.0
1930.347291,1.0
1930.407556,1.0
1930.467821,1.0
1930.528086,1.0
1930.58835,1.0
1930.648615,1.0
1930.70888,1.0
1930.769145,1.0
1930.82941,1.0
1930.889675,1.0
1930.94994,1.0
1931.010205,1.0
1931.07047,1.0
1931.130735,1.0
1931.191,1.0
1931.251265,1.0
1931.31153,1.0
1931.371795,1.0
1931.43206,1.0
1931.492325,1.0
1931.55259,1.0
1931.612855,1.0
1931.67312,1.0
1931.733385,1.0
1931.79365,1.0
1931.853915,1.0
1931.91418,1.0
1931.974445,1.0
1932.03471,1.0
1932.094975,1.0
1932.15524,1.0
1932.215505,1.0
1932.27577,1.0
1932.336035,1.0
1932.3963,1.0
1932.456565,1.0
1932.51683,1.0
1932.577095,1.0
1932.63736,1.0
1932.697625,1.0
1932.75789,1.0
1932.818155,1.0
1932.878419,1.0
1932.938684,1.0
1932.998949,1.0
1933.059214,1.0
1933.119479,1.0
1933.179744,1.0
1933.240009,1.0
1933.300274,1.0
1933.360539,1.0
1933.420804,1.0
1933.481069,1.0
1933.541334,1.0
1933.601599,1.0
1933.661864,1.0
1933.722129,1.0
1933.782394,1.0
1933.842659,1.0
1933.902924,1.0
1933.963189,1.0
1934.023454,1.0
1934.083719,1.0
1934.143984,1.0
1934.204249,1.0
1934.264514,1.0
1934.324779,1.0
1934.385044,1.0
1934.445309,1.0
1934.505574,1.0
1934.565839,1.0
1934.626104,1.0
1934.686369,1.0
1934.746634,1.0
1934.806899,1.0
1934.867164,1.0
1934.927429,1.0
1934.987694,1.0
1935.047959,1.0
1935.108224,1.0
1935.168488,1.0
1935.228753,1.0
1935.289018,1.0
1935.349283,1.0
1935.409548,1.0
1935.469813,1.0
1935.530078,1.0
1935.590343,1.0
1935.650608,1.0
1935.710873,1.0
1935.771138,1.0
1935.831403,1.0
1935.891668,1.0
1935.951933,1.0
1936.012198,1.0
1936.072463,1.0
1936.132728,1.0
1936.192993,1.0
1936.253258,1.0
1936.313523,1.0
1936.373788,1.0
1936.434053,1.0
1936.494318,1.0
1936.554583,1.0
1936.614848,1.0
1936.675113,1.0
1936.735378,1.0
1936.795643,1.0
1936.855908,1.0
1936.916173,1.0
1936.976438,1.0
1937.036703,1.0
1937.096968,1.0
1937.157233,1.0
1937.217498,1.0
1937.277763,1.0
1937.338028,1.0
1937.398293,1.0
1937.458557,1.0
1937.518822,1.0
1937.579087,1.0
1937.639352,1.0
1937.699617,1.0
1937.759882,1.0
1937.820147,1.0
1937.880412,1.0
1937.940677,1.0
1938.000942,1.0
1938.061207,1.0
1938.121472,1.0
1938.181737,1.0
1938.242002,1.0
1938.302267,1.0
1938.362532,1.0
1938.422797,1.0
1938.483062,1.0
1938.543327,1.0
1938.603592,1.0
1938.663857,1.0
1938.724122,1.0
1938.784387,1.0
1938.844652,1.0
1938.904917,1.0
1938.965182,1.0
1939.025447,1.0
1939.085712,1.0
1939.145977,1.0
1939.206242,1.0
1939.266507,1.0
1939.326772,1.0
1939.387037,1.0
1939.447302,1.0
1939.507567,1.0
1939.567832,1.0
1939.628097,1.0
1939.688361,1.0
1939.748626,1.0
1939.808891,1.0
1939.869156,1.0
1939.929421,1.0
1939.989686,1.0
1940.049951,1.0
1940.110216,1.0
1940.170481,1.0
1940.230746,1.0
1940.291011,1.0
1940.351276,1.0
1940.411541,1.0
1940.471806,1.0
1940.532071,1.0
1940.592336,1.0
1940.652601,1.0
1940.712866,1.0
1940.773131,1.0
1940.833396,1.0
1940.893661,1.0
1940.953926,1.0
1941.014191,1.0
1941.074456,1.0
1941.134721,1.0
1941.194986,1.0
1941.255251,1.0
1941.315516,1.0
1941.375781,1.0
1941.436046,1.0
1941.496311,1.0
1941.556576,1.0
1941.616841,1.0
1941.677106,1.0
1941.737371,1.0
1941.797636,1.0
1941.857901,1.0
1941.918166,1.0
1941.97843,1.0
1942.038695,1.0
1942.09896,1.0
1942.159225,1.0
1942.21949,1.0
1942.279755,1.0
1942.34002,1.0
1942.400285,1.0
1942.46055,1.0
1942.520815,1.0
1942.58108,1.0
1942.641345,1.0
1942.70161,1.0
1942.761875,1.0
1942.82214,1.0
1942.882405,1.0
1942.94267,1.0
1943.002935,1.0
1943.0632,1.0
1943.123465,1.0
1943.18373,1.0
1943.243995,1.0
1943.30426,1.0
1943.364525,1.0
1943.42479,1.0
1943.485055,1.0
1943.54532,1.0
1943.605585,1.0
1943.66585,1.0
1943.726115,1.0
1943.78638,1.0
1943.846645,1.0
1943.90691,1.0
1943.967175,1.0
1944.02744,1.0
1944.087705,1.0
1944.14797,1.0
1944.208235,1.0
1944.268499,1.0
1944.328764,1.0
1944.389029,1.0
1944.449294,1.0
1944.509559,1.0
1944.569824,1.0
1944.630089,1.0
1944.690354,1.0
1944.750619,1.0
1944.810884,1.0
1944.871149,1.0
1944.931414,1.0
1944.991679,1.0
1945.051944,1.0
1945.112209,1.0
1945.172474,1.0
1945.232739,1.0
1945.293004,1.0
1945.353269,1.0
1945.413534,1.0
1945.473799,1.0
1945.534064,1.0
1945.594329,1.0
1945.654594,1.0
1945.714859,1.0
1945.775124,1.0
1945.835389,1.0
1945.895654,1.0
1945.955919,1.0
1946.016184,1.0
1946.076449,1.0
1946.136714,1.0
1946.196979,1.0
1946.257244,1.0
1946.317509,1.0
1946.377774,1.0
1946.438039,1.0
1946.498304,1.0
1946.558568,1.0
1946.618833,1.0
1946.679098,1.0
1946.739363,1.0
1946.799628,1.0
1946.859893,1.0
1946.920158,1.0
1946.980423,1.0
1947.040688,1.0
1947.100953,1.0
1947.161218,1.0
1947.221483,1.0
1947.281748,1.0
1947.342013,1.0
1947.402278,1.0
1947.462543,1.0
1947.522808,1.0
1947.583073,1.0
1947.643338,1.0
1947.703603,1.0
1947.763868,1.0
1947.824133,1.0
1947.884398,1.0
1947.944663,1.0
1948.004928,1.0
1948.065193,1.0
1948.125458,1.0
1948.185723,1.0
1948.245988,1.0
1948.306253,1.0
1948.366518,1.0
1948.426783,1.0
1948.487048,1.0
1948.547313,1.0
1948.607578,1.0
1948.667843,1.0
1948.728108,1.0
1948.788373,1.0
1948.848637,1.0
1948.908902,1.0
1948.969167,1.0
1949.029432,1.0
1949.089697,1.0
1949.149962,1.0
1949.210227,1.0
1949.270492,1.0
1949.330757,1.0
1949.391022,1.0
1949.451287,1.0
1949.511552,1.0
1949.571817,1.0
1949.632082,1.0
1949.692347,1.0
1949.752612,1.0
1949.812877,1.0
1949.873142,1.0
1949.933407,1.0
1949.993672,1.0
1950.053937,1.0
1950.114202,1.0
1950.174467,1.0
1950.234732,1.0
1950.294997,1.0
1950.355262,1.0
1950.415527,1.0
1950.475792,1.0
1950.536057,1.0
1950.596322,1.0
1950.656587,1.0
1950.716852,1.0
1950.777117,1.0
1950.837382,1.0
1950.897647,1.0
1950.957912,1.0
1951.018177,1.0
1951.078441,1.0
1951.138706,1.0
1951.198971,1.0
1951.259236,1.0
1951.319501,1.0
1951.379766,1.0
1951.440031,1.0
1951.500296,1.0
1951.560561,1.0
1951.620826,1.0
1951.681091,1.0
1951.741356,1.0
1951.801621,1.0
1951.861886,1.0
1951.922151,1.0
1951.982416,1.0
1952.042681,1.0
1952.102946,1.0
1952.163211,1.0
1952.223476,1.0
1952.283741,1.0
1952.344006,1.0
1952.404271,1.0
1952.464536,1.0
1952.524801,1.0
1952.585066,1.0
1952.645331,1.0
1952.705596,1.0
1952.765861,1.0
1952.826126,1.0
1952.886391,1.0
1952.946656,1.0
1953.006921,1.0
1953.067186,1.0
1953.127451,1.0
1953.187716,1.0
1953.247981,1.0
1953.308246,1.0
1953.36851,1.0
1953.428775,1.0
1953.48904,1.0
1953.549305,1.0
1953.60957,1.0
1953.669835,1.0
1953.7301,1.0
1953.790365,1.0
1953.85063,1.0
1953.910895,1.0
1953.97116,1.0
1954.031425,1.0
1954.09169,1.0
1954.151955,1.0
1954.21222,1.0
1954.272485,1.0
1954.33275,1.0
1954.393015,1.0
1954.45328,1.0
1954.513545,1.0
1954.57381,1.0
1954.634075,1.0
1954.69434,1.0
1954.754605,1.0
1954.81487,1.0
1954.875135,1.0
1954.9354,1.0
1954.995665,1.0
1955.05593,1.0
1955.116195,1.0
1955.17646,1.0
1955.236725,1.0
1955.29699,1.0
1955.357255,1.0
1955.41752,1.0
1955.477785,1.0
1955.53805,1.0
1955.598315,1.0
1955.658579,1.0
1955.718844,1.0
1955.779109,1.0
1955.839374,1.0
1955.899639,1.0
1955.959904,1.0
1956.020169,1.0
1956.080434,1.0
1956.140699,1.0
1956.200964,1.0
1956.261229,1.0
1956.321494,1.0
1956.381759,1.0
1956.442024,1.0
1956.502289,1.0
1956.562554,1.0
1956.622819,1.0
1956.683084,1.0
1956.743349,1.0
1956.803614,1.0
1956.863879,1.0
1956.924144,1.0
1956.984409,1.0
1957.044674,1.0
1957.104939,1.0
1957.165204,1.0
1957.225469,1.0
1957.285734,1.0
1957.345999,1.0
1957.406264,1.0
1957.466529,1.0
1957.526794,1.0
1957.587059,1.0
1957.647324,1.0
1957.707589,1.0
1957.767854,1.0
1957.828119,1.0
1957.888384,1.0
1957.948648,1.0
1958.008913,1.0
1958.069178,1.0
1958.129443,1.0
1958.189708,1.0
1958.249973,1.0
1958.310238,1.0
1958.370503,1.0
1958.430768,1.0
1958.491033,1.0
1958.551298,1.0
1958.611563,1.0
1958.671828,1.0
1958.732093,1.0
1958.792358,1.0
1958.852623,1.0
1958.912888,1.0
1958.973153,1.0
1959.033418,1.0
1959.093683,1.0
1959.153948,1.0
1959.214213,1.0
1959.274478,1.0
1959.334743,1.0
1959.395008,1.0
1959.455273,1.0
1959.515538,1.0
1959.575803,1.0
1959.636068,1.0
1959.696333,1.0
1959.756598,1.0
1959.816863,1.0
1959.877128,1.0
1959.937393,1.0
1959.997658,1.0
1960.057923,1.0
1960.118188,1.0
1960.178452,1.0
1960.238717,1.0
1960.298982,1.0
1960.359247,1.0
1960.419512,1.0
1960.479777,1.0
1960.540042,1.0
1960.600307,1.0
1960.660572,1.0
1960.720837,1.0
1960.781102,1.0
1960.841367,1.0
1960.901632,1.0
1960.961897,1.0
1961.022162,1.0
1961.082427,1.0
1961.142692,1.0
1961.202957,1.0
1961.263222,1.0
1961.323487,1.0
1961.383752,1.0
1961.444017,1.0
1961.504282,1.0
1961.564547,1.0
1961.624812,1.0
1961.685077,1.0
1961.745342,1.0
1961.805607,1.0
1961.865872,1.0
1961.926137,1.0
1961.986402,1.0
1962.046667,1.0
1962.106932,1.0
1962.167197,1.0
1962.227462,1.0
1962.287727,1.0
1962.347992,1.0
1962.408257,1.0
1962.468521,1.0
1962.528786,1.0
1962.589051,1.0
1962.649316,1.0
1962.709581,1.0
1962.769846,1.0
1962.830111,1.0
1962.890376,1.0
1962.950641,1.0
1963.010906,1.0
1963.071171,1.0
1963.131436,1.0
1963.191701,1.0
1963.251966,1.0
1963.312231,1.0
1963.372496,1.0
1963.432761,1.0
1963.493026,1.0
1963.553291,1.0
1963.613556,1.0
1963.673821,1.0
1963.734086,1.0
1963.794351,1.0
1963.854616,1.0
1963.914881,1.0
1963.975146,1.0
1964.035411,1.0
1964.095676,1.0
1964.155941,1.0
1964.216206,1.0
1964.276471,1.0
1964.336736,1.0
1964.397001,1.0
1964.457266,1.0
1964.517531,1.0
1964.577796,1.0
1964.638061,1.0
1964.698326,1.0
1964.75859,1.0
1964.818855,1.0
1964.87912,1.0
1964.939385,1.0
1964.99965,1.0
1965.059915,1.0
1965.12018,1.0
1965.180445,1.0
1965.24071,1.0
1965.300975,1.0
1965.36124,1.0
1965.421505,1.0
1965.48177,1.0
1965.542035,1.0
1965.6023,1.0
1965.662565,1.0
1965.72283,1.0
1965.783095,1.0
1965.84336,1.0
1965.903625,1.0
1965.96389,1.0
1966.024155,1.0
1966.08442,1.0
1966.144685,1.0
1966.20495,1.0
1966.265215,1.0
1966.32548,1.0
1966.385745,1.0
1966.44601,1.0
1966.506275,1.0
1966.56654,1.0
1966.626805,1.0
1966.68707,1.0
1966.747335,1.0
1966.8076,1.0
1966.867865,1.0
1966.92813,1.0
1966.988395,1.0
1967.048659,1.0
1967.108924,1.0
1967.169189,1.0
1967.229454,1.0
1967.289719,1.0
1967.349984,1.0
1967.410249,1.0
1967.470514,1.0
1967.530779,1.0
1967.591044,1.0
1967.651309,1.0
1967.711574,1.0
1967.771839,1.0
1967.832104,1.0
1967.892369,1.0
1967.952634,1.0
1968.012899,1.0
1968.073164,1.0
1968.133429,1.0
1968.193694,1.0
1968.253959,1.0
1968.314224,1.0
1968.374489,1.0
1968.434754,1.0
1968.495019,1.0
1968.555284,1.0
1968.615549,1.0
1968.675814,1.0
1968.736079,1.0
1968.796344,1.0
1968.856609,1.0
1968.916874,1.0
1968.977139,1.0
1969.037404,1.0
1969.097669,1.0
1969.157934,1.0
1969.218199,1.0
1969.278464,1.0
1969.338728,1.0
1969.398993,1.0
1969.459258,1.0
1969.519523,1.0
1969.579788,1.0
1969.640053,1.0
1969.700318,1.0
1969.760583,1.0
1969.820848,1.0
1969.881113,1.0
1969.941378,1.0
1970.001643,1.0
1970.061908,1.0
1970.122173,1.0
1970.182438,1.0
1970.242703,1.0
1970.302968,1.0
1970.363233,1.0
1970.423498,1.0
1970.483763,1.0
1970.544028,1.0
1970.604293,1.0
1970.664558,1.0
1970.724823,1.0
1970.785088,1.0
1970.845353,1.0
1970.905618,1.0
1970.965883,1.0
1971.026148,1.0
1971.086413,1.0
1971.146678,1.0
1971.206943,1.0
